id,context,eventA,eventB,label_temp,label,counterfactual,new_label,new_temp
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,finishing,AFTER,1,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. Before he has startled the medical community, he had won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",0,BEFORE
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",finishing,set,AFTER,1,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. He has startled the medical community, even before he set his personal record.",0,BEFORE
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,won,AFTER,1,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community occurred even before his most recent achievement this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011. ",0,BEFORE
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",won,set,AFTER,1,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What had previously startled the medical community was Leon's achievement in Beaumont, Texas, where he won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his new personal record in the 26.2-mile event, set months later after he underwent brain surgery in early 2011.",0,BEFORE
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",finishing,won,EQUAL,2,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, after finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",1,AFTER
WSJ_20130321_1145,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community even more is what Leon did this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011.",startled,won,AFTER,1,"In competitions against the clock, some athletes display an ability to seize control. Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds. But Iram Leon stands on the sidelines of his own race against time. Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40, eight years from now. Medical science is advancing at a rate that doesn't preclude the development of a treatment, but it's not clear if it will come in time. ""No one knows what technology will be available in five years,"" said Allan Friedman, Duke University Hospital neurosurgeon in chief, who in 2011 removed as much of Leon's brain tumor as possible. The torment of enduring that wait can paste a cancer patient to the couch, a surrender heavily associated with deadlier outcomes. Some seek escape in their careers, but that is no longer an option for Leon, who early this year was forced to step down as a juvenile probation officer in Travis County, Texas, a position he had held for almost seven years. His thinking is no longer clear, said Leon, adding, ""I was making too many mistakes on the stand."" But Leon can still run. Two years after his brain-cancer diagnosis, he recently ran a sub-five-minute mile for the first time since high school. What has startled the medical community occurred even before his most recent achievement this month in Beaumont, Texas. He won the Gusher Marathon, finishing in 3:07:35. That was one second slower than his personal record in the 26.2-mile event, set days before he underwent brain surgery in early 2011. ",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",documenting,voiced,BEFORE,0,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial will be famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",1,AFTER
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",documenting,asked,BEFORE,0,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial will be famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",1,AFTER
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and has asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",voiced,asked,EQUAL,2,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern before it asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",returned,seized,AFTER,1,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Thursday, before he seized 600 documents including accounts on Friday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",raided,documenting,AFTER,1,"Russian police raid rights group Memorial and other NGOs Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for previously documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",raided,documenting,AFTER,1,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for previously documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",voiced,asked,EQUAL,2,"Russian police raid rights group Memorial and other NGOs Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern even before they asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
bbc_20130322_721,"Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law ""will not change our position at all"". ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",change,insisted,AFTER,1,"Russian police raid rights group Memorial and other NGOs Russian police and tax inspectors have raided the offices of the human rights group Memorial and other civil society groups which get foreign funding. Memorial is famous for documenting human rights abuses in Russia. The US embassy in Moscow has voiced concern and asked the Russian government for an explanation. A new Russian law says foreign-funded non-governmental groups (NGOs) linked to politics must register as ""foreign agents"" - a term which suggests spying. In the worst repressions of the Soviet period the label ""foreign agents"" was used to denounce dissidents - or simply political rivals of Joseph Stalin - and could lead to execution. Memorial says inspectors returned to its Moscow offices on Friday, having already seized 600 documents including accounts on Thursday. A statement on the Memorial website said the inspections were directly linked to the new law on NGOs and the targeted groups' compliance with it. Memorial director Arseny Roginsky, quoted by the Russian news website Vesti, said it was ""a complete check on everything concerned with our sources of funding"". He insisted that the NGO law doesn’t change the position at all. ""We won't refuse foreign donations, nor will we register as a 'foreign agent',"" he said.",0,BEFORE
